date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,streak_win,streak_draw,streak_loss,streak_unbeaten
2021-01-30,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,1,2,FC Juárez,0.7,0.4,70.0,,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,,12,1,15.5,2.0,0,0,Guadalajara,2021,-1,0,0,1,0
2021-01-30,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,2,1,Guadalajara,0.4,0.7,30.0,,Dario Lezcano,4/3/2003,Jorge Rojas,Match Report,,6,5,18.0,0.0,0,0,FC Juarez,2021,1,0,0,1,0
2021-01-29,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Mazatlán,0.9,1.8,57.0,,Óscar Ustari,4/3/2003,Eduardo Basulto,Match Report,,20,4,20.7,1.0,0,0,Pachuca,2021,-1,0,0,1,0
2021-01-29,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Pachuca,1.8,0.9,43.0,,Israel Jiménez,3-5-1-1,Eduardo Basulto,Match Report,,11,6,15.7,0.0,0,0,Mazatlan,2021,1,0,1,0,1
2021-01-28,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,D,1,1,Necaxa,1.7,0.2,73.0,,Guido Pizarro,4-2-3-1,Fernando Hernández,Match Report,,16,6,20.1,0.0,0,0,UANL,2021,0,1,0,0,1
2021-01-28,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,D,1,1,UANL,0.2,1.7,27.0,,David Cabrera Pujol,4/4/2002,Fernando Hernández,Match Report,,5,2,18.8,0.0,0,0,Necaxa,2021,0,0,0,1,0
2021-01-26,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Tue,Home,W,2,0,FC Juárez,0.5,0.4,44.0,,Emanuel Aguilera,4/4/2002,Marco Antonio Nava,Match Report,,10,4,19.3,0.0,0,0,America,2021,1,0,0,1,0
2021-01-26,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Tue,Away,L,0,2,América,0.4,0.5,56.0,,Dario Lezcano,4/3/2003,Marco Antonio Nava,Match Report,,9,1,19.3,1.0,0,0,FC Juarez,2021,-1,0,3,0,5
2021-01-25,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,W,1,0,Pachuca,0.4,1.9,42.0,,José Corona,5/4/2001,Edgar Morales,Match Report,,6,2,14.5,0.0,0,0,Cruz Azul,2021,1,0,0,3,0
2021-01-25,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,L,0,1,Cruz Azul,1.9,0.4,58.0,,Óscar Ustari,4/3/2003,Edgar Morales,Match Report,,21,5,18.2,1.0,0,0,Pachuca,2021,-1,0,3,0,3
2021-01-24,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,0,UNAM,1.5,0.3,41.0,,Antonio Valencia,4/3/2003,Fernando Guerrero,Match Report,,8,2,12.5,0.0,0,0,Queretaro,2021,1,1,0,0,1
2021-01-24,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Querétaro,0.3,1.5,59.0,,Juan Pablo Vigón,4-1-4-1,Fernando Guerrero,Match Report,,9,4,22.0,0.0,0,0,UNAM,2021,-1,1,0,0,2
2021-01-24,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,0,Necaxa,2.2,1.1,56.0,,Rubens Sambueza,4-2-3-1,Jorge Rojas,Match Report,,19,7,19.0,1.0,1,1,Toluca,2021,1,0,1,0,2
2021-01-24,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Toluca,1.1,2.2,44.0,,David Cabrera Pujol,4/4/2002,Jorge Rojas,Match Report,,12,5,20.8,0.0,0,0,Necaxa,2021,-1,1,0,0,1
2021-01-23,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,2,0,Atlas,0.6,0.8,48.0,,Guido Pizarro,4/3/2003,Erick Yair Miranda,Match Report,,4,2,15.4,0.0,0,0,UANL,2021,1,0,0,1,0
2021-01-23,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,0,2,UANL,0.8,0.6,52.0,,Aldo Rocha,4-1-4-1,Erick Yair Miranda,Match Report,,18,2,22.0,1.0,0,0,Atlas,2021,-1,0,0,2,0
2021-01-22,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Mazatlán,0.6,0.3,53.0,,Carlos Acevedo,4-2-3-1,César Arturo Ramos,Match Report,,18,2,27.1,2.0,0,0,Santos Laguna,2021,0,2,0,0,2
2021-01-22,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,Santos,0.3,0.6,47.0,,Rodrigo Millar,3-5-1-1,César Arturo Ramos,Match Report,,5,2,16.9,0.0,0,0,Mazatlan,2021,0,0,0,1,0
2021-01-22,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,W,1,0,Puebla,1.8,1.9,48.0,,Jonathan Orozco,4-3-1-2,Adonai Escobedo,Match Report,,9,5,21.0,0.0,1,1,Tijuana,2021,1,0,3,0,3
2021-01-22,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,1,Tijuana,1.9,1.8,52.0,,Javier Salas,5/4/2001,Adonai Escobedo,Match Report,,18,4,16.3,1.0,0,0,Puebla,2021,-1,1,0,0,2
2021-01-21,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,1,3,Atlético,0.5,2.1,60.0,,Jesús Molina,4/4/2002,Eduardo Basulto,Match Report,,10,3,19.6,0.0,0,0,Guadalajara,2021,-1,0,2,0,2
2021-01-21,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,W,3,1,Guadalajara,2.1,0.5,40.0,,Nicolás Ibáñez,4/3/2003,Eduardo Basulto,Match Report,,12,5,16.0,0.0,1,1,Atletico,2021,1,0,0,5,0
2021-01-18,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,D,0,0,Pachuca,0.8,0.4,56.0,,Luis Montes,4/4/2002,Jorge Rojas,Match Report,,6,1,19.4,1.0,0,0,Leon,2021,0,0,0,1,0
2021-01-18,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,0,0,León,0.4,0.8,44.0,,Óscar Ustari,4/3/2003,Jorge Rojas,Match Report,,9,3,21.5,1.0,0,0,Pachuca,2021,0,0,2,0,2
2021-01-17,2023-03-20 21:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,1,0,Atlas,1.5,0.8,46.0,,Antonio Valencia,4/3/2003,Marco Antonio Nava,Match Report,,8,4,29.9,0.0,0,1,Queretaro,2021,1,0,0,1,0
2021-01-17,2023-03-20 21:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Querétaro,0.8,1.5,54.0,,Aldo Rocha,4/4/2002,Marco Antonio Nava,Match Report,,13,1,21.7,0.0,0,0,Atlas,2021,-1,0,0,1,0
2021-01-17,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,0,UANL,1.2,2.0,41.0,,Carlos Acevedo,4-2-3-1,Fernando Guerrero,Match Report,,20,6,21.5,0.0,0,0,Santos Laguna,2021,1,1,0,0,1
2021-01-17,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Santos,2.0,1.2,59.0,,Guido Pizarro,4/4/2002,Fernando Guerrero,Match Report,,12,4,18.1,1.0,0,1,UANL,2021,-1,2,0,0,2
2021-01-17,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,0,Mazatlán,0.7,0.2,43.0,,Juan Pablo Vigón,4-1-4-1,Luis Santander,Match Report,,15,5,21.8,1.0,0,0,UNAM,2021,1,0,1,0,1
2021-01-17,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,3,UNAM,0.2,0.7,57.0,,Rodrigo Millar,4/4/2002,Luis Santander,Match Report,,6,1,29.2,0.0,0,0,Mazatlan,2021,-1,1,0,0,1
2021-01-16,2023-03-20 21:06:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,1,0,América,1.3,0.1,47.0,,Hugo González Durán,4/3/2003,Jorge Pérez,Match Report,,9,2,18.2,0.0,1,1,Monterrey,2021,1,1,0,0,2
2021-01-16,2023-03-20 21:06:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,1,Monterrey,0.1,1.3,53.0,,Guillermo Ochoa,4/4/2002,Jorge Pérez,Match Report,,4,1,32.1,0.0,0,0,America,2021,-1,1,0,0,1
2021-01-16,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,0,1,Puebla,0.9,0.6,64.0,,José Corona,4/3/2003,Juan Esquivel,Match Report,,10,2,18.9,1.0,0,0,Cruz Azul,2021,-1,0,0,2,0
2021-01-16,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Cruz Azul,0.6,0.9,36.0,,Javier Salas,5/4/2001,Juan Esquivel,Match Report,,8,3,19.7,0.0,0,0,Puebla,2021,1,0,1,0,1
2021-01-16,2023-03-20 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,Guadalajara,0.4,1.2,40.0,,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,8,2,22.4,0.0,0,0,Toluca,2021,0,1,0,0,1
2021-01-16,2023-03-20 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,1,1,Toluca,1.2,0.4,60.0,,Jesús Molina,4/3/2003,César Arturo Ramos,Match Report,,16,6,18.1,1.0,0,0,Guadalajara,2021,0,0,1,0,1
2021-01-15,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,FC Juárez,1.0,2.2,51.0,,Jonathan Orozco,4/3/2003,Eduardo Basulto,Match Report,,10,2,17.1,0.0,0,0,Tijuana,2021,0,0,2,0,2
2021-01-15,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,Tijuana,2.2,1.0,49.0,,Dario Lezcano,4/3/2003,Eduardo Basulto,Match Report,,13,3,16.6,0.0,0,1,FC Juarez,2021,0,0,2,0,4
2021-01-15,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Atlético,1.5,1.1,47.0,3726.0,David Cabrera Pujol,4/4/2002,Diego Montaño,Match Report,,6,2,22.4,1.0,1,1,Necaxa,2021,1,0,0,2,0
2021-01-15,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Necaxa,1.1,1.5,53.0,3726.0,Nicolás Ibáñez,3/4/2003,Diego Montaño,Match Report,,8,2,18.8,0.0,0,1,Atletico,2021,-1,0,0,4,0
2021-01-11,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,D,1,1,FC Juárez,1.3,0.2,71.0,,Óscar Ustari,4/3/2003,Brian Gonzalez,Match Report,,20,4,20.2,1.0,0,0,Pachuca,2021,0,0,1,0,1
2021-01-11,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,1,1,Pachuca,0.2,1.3,29.0,,Dario Lezcano,4/4/2002,Brian Gonzalez,Match Report,,5,2,23.0,1.0,0,0,FC Juarez,2021,0,0,1,0,3
2021-01-10,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Santos,0.6,0.4,51.0,,José Corona,4/3/2003,Mario Vargas,Match Report,,12,2,18.2,0.0,0,0,Cruz Azul,2021,-1,0,0,1,0
2021-01-10,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,1,0,Cruz Azul,0.4,0.6,49.0,,Carlos Acevedo,4-2-3-1,Mario Vargas,Match Report,,8,4,22.6,0.0,0,0,Santos Laguna,2021,1,0,0,1,0
2021-01-10,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,1,3,Toluca,1.3,1.2,56.0,,Antonio Valencia,4-1-4-1,Adalid Maganda,Match Report,,11,2,22.4,1.0,1,1,Queretaro,2021,-1,0,1,0,1
2021-01-10,2023-03-20 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,3,1,Querétaro,1.2,1.3,44.0,,Rubens Sambueza,4/4/2002,Adalid Maganda,Match Report,,9,4,18.4,1.0,0,0,Toluca,2021,1,0,0,1,0
2021-01-09,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,1,Atlético,1.5,1.1,54.0,,Guillermo Ochoa,4-2-3-1,Alejandro Funk,Match Report,,17,5,15.8,1.0,0,0,America,2021,1,0,0,2,0
2021-01-09,2023-03-20 21:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,1,2,América,1.1,1.5,46.0,,Camilo Mayada,4/3/2003,Alejandro Funk,Match Report,,14,7,18.4,1.0,0,0,Atletico,2021,-1,0,0,3,0
2021-01-09,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,0,León,2.5,0.6,39.0,,Guido Pizarro,4/4/2002,Juan Esquivel,Match Report,,23,8,15.0,1.0,0,0,UANL,2021,1,1,0,0,1
2021-01-09,2023-03-20 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,2,UANL,0.6,2.5,61.0,,Rodolfo Cota,4/4/2002,Juan Esquivel,Match Report,,10,4,16.5,0.0,0,0,Leon,2021,-1,1,0,0,5
2021-01-09,2023-03-20 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,2,0,Atlas,2.7,0.6,47.0,,Hugo González Durán,4/3/2003,Oscar Mejia,Match Report,,15,4,18.7,2.0,1,1,Monterrey,2021,1,0,1,0,1
2021-01-09,2023-03-20 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,0,2,Monterrey,0.6,2.7,53.0,,Aldo Rocha,4-2-3-1,Oscar Mejia,Match Report,,11,7,21.1,0.0,0,0,Atlas,2021,-1,0,1,0,1
2021-01-08,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,2,3,Mazatlán,2.0,1.7,56.0,7049.0,David Cabrera Pujol,4/4/2002,Victor Caceres,Match Report,,16,4,17.3,1.0,0,0,Necaxa,2021,-1,0,0,1,0
2021-01-08,2023-03-20 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,3,2,Necaxa,1.7,2.0,44.0,7049.0,Rodrigo Millar,3/5/2002,Victor Caceres,Match Report,,9,3,19.5,2.0,1,1,Mazatlan,2021,1,0,0,1,0
2021-01-08,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,1,1,Guadalajara,0.8,2.0,46.0,,Javier Salas,4/4/2002,Edgar Rangel,Match Report,,10,4,18.9,1.0,0,0,Puebla,2021,0,0,0,1,0
2021-01-08,2023-03-20 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,1,1,Puebla,2.0,0.8,54.0,,Jesús Molina,4-2-3-1,Edgar Rangel,Match Report,,10,6,22.5,1.0,0,1,Guadalajara,2021,0,0,0,1,0
2021-01-08,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,UNAM,1.2,1.6,62.0,,Jonathan Orozco,4/4/2002,Saul Silva,Match Report,,11,3,13.3,1.0,0,0,Tijuana,2021,0,0,1,0,1
2021-01-08,2023-03-20 19:06:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,0,0,Tijuana,1.6,1.2,38.0,,Juan Pablo Vigón,4/3/2003,Saul Silva,Match Report,,18,8,20.5,1.0,0,0,UNAM,2021,0,0,0,1,0
2020-12-13,2023-03-20 20:30:00,Liga MX,Finals,Sun,Home,W,2,0,UNAM,1.7,0.6,41.0,,Juan Ignacio González,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; León won,9,4,14.9,0.0,0,0,Leon,2021,1,0,1,0,4
2020-12-13,2023-03-20 20:30:00,Liga MX,Finals,Sun,Away,L,0,2,León,0.6,1.7,59.0,,Andrés Iniestra,4/3/2003,Jorge Pérez,Match Report,Leg 2 of 2; León won,9,4,16.9,0.0,0,0,UNAM,2021,-1,0,1,0,2
2020-12-10,2023-03-20 21:00:00,Liga MX,Finals,Thu,Away,D,1,1,UNAM,1.1,1.2,53.0,,Luis Montes,4-2-3-1,Fernando Hernández,Match Report,Leg 1 of 2,9,2,18.0,0.0,0,0,Leon,2021,0,1,0,0,3
2020-12-10,2023-03-20 21:00:00,Liga MX,Finals,Thu,Home,D,1,1,León,1.2,1.1,47.0,,Andrés Iniestra,4/3/2003,Fernando Hernández,Match Report,Leg 1 of 2,14,4,19.9,1.0,0,0,UNAM,2021,0,1,0,0,1
2020-12-06,2023-03-20 18:30:00,Liga MX,Semi-finals,Sun,Away,L,0,4,UNAM,0.3,1.9,43.0,,Julio Domínguez,3/4/2003,César Arturo Ramos,Match Report,Leg 2 of 2; UNAM won,6,1,19.4,1.0,0,0,Cruz Azul,2021,-1,1,0,0,1
2020-12-06,2023-03-20 18:30:00,Liga MX,Semi-finals,Sun,Home,W,4,0,Cruz Azul,1.9,0.3,57.0,,Andrés Iniestra,4/3/2003,César Arturo Ramos,Match Report,Leg 2 of 2; UNAM won,11,7,16.7,1.0,0,0,UNAM,2021,1,0,0,1,0
2020-12-05,2023-03-20 21:00:00,Liga MX,Semi-finals,Sat,Home,W,1,0,Guadalajara,1.1,0.5,43.0,,Luis Montes,4-2-3-1,Diego Montaño,Match Report,Leg 2 of 2; León won,10,4,19.4,2.0,0,0,Leon,2021,1,0,1,0,2
2020-12-05,2023-03-20 21:00:00,Liga MX,Semi-finals,Sat,Away,L,0,1,León,0.5,1.1,57.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,Leg 2 of 2; León won,12,1,21.1,0.0,0,0,Guadalajara,2021,-1,0,1,0,6
2020-12-03,2023-03-20 21:00:00,Liga MX,Semi-finals,Thu,Home,W,4,0,UNAM,1.6,0.6,42.0,,José Corona,3/4/2003,Jorge Rojas,Match Report,Leg 1 of 2,12,5,17.6,0.0,0,0,Cruz Azul,2021,1,0,0,1,0
2020-12-03,2023-03-20 21:00:00,Liga MX,Semi-finals,Thu,Away,L,0,4,Cruz Azul,0.6,1.6,58.0,,Juan Pablo Vigón,4/4/2002,Jorge Rojas,Match Report,Leg 1 of 2,12,4,24.0,1.0,0,0,UNAM,2021,-1,0,1,0,8
2020-12-02,2023-03-20 21:05:00,Liga MX,Semi-finals,Wed,Away,D,1,1,Guadalajara,1.6,1.2,62.0,,Luis Montes,4-2-3-1,Marco Antonio Nava,Match Report,Leg 1 of 2,20,3,17.0,1.0,0,0,Leon,2021,0,1,0,0,1
2020-12-02,2023-03-20 21:05:00,Liga MX,Semi-finals,Wed,Home,D,1,1,León,1.2,1.6,38.0,,Jesús Molina,4-2-3-1,Marco Antonio Nava,Match Report,Leg 1 of 2,9,1,16.8,0.0,1,1,Guadalajara,2021,0,4,0,0,5
2020-11-29,2023-03-20 18:30:00,Liga MX,Quarter-finals,Sun,Home,L,0,1,UANL,0.6,1.3,29.0,,José Corona,4/3/2003,Marco Antonio Nava,Match Report,Leg 2 of 2; Cruz Azul won,10,3,23.6,0.0,0,0,Cruz Azul,2021,-1,1,0,0,1
2020-11-29,2023-03-20 18:30:00,Liga MX,Quarter-finals,Sun,Away,W,1,0,Cruz Azul,1.3,0.6,71.0,,Guido Pizarro,4-2-3-1,Marco Antonio Nava,Match Report,Leg 2 of 2; Cruz Azul won,23,3,19.4,2.0,0,0,UANL,2021,1,0,0,1,0
2020-11-29,2023-03-20 12:00:00,Liga MX,Quarter-finals,Sun,Away,D,0,0,UNAM,2.9,1.1,62.0,,Óscar Ustari,4/3/2003,Fernando Hernández,Match Report,Leg 2 of 2; UNAM won,20,3,19.1,0.0,0,0,Pachuca,2021,0,0,0,1,0
2020-11-29,2023-03-20 12:00:00,Liga MX,Quarter-finals,Sun,Home,D,0,0,Pachuca,1.1,2.9,38.0,,Juan Pablo Vigón,4/4/2002,Fernando Hernández,Match Report,Leg 2 of 2; UNAM won,14,2,24.5,0.0,0,0,UNAM,2021,0,2,0,0,7
2020-11-28,2023-03-20 21:06:00,Liga MX,Quarter-finals,Sat,Home,L,1,2,Guadalajara,2.2,1.0,67.0,,Guillermo Ochoa,4/4/2002,Jorge Pérez,Match Report,Leg 2 of 2; Guadalajara won,24,5,16.6,2.0,0,0,America,2021,-1,0,0,1,0
2020-11-28,2023-03-20 21:06:00,Liga MX,Quarter-finals,Sat,Away,W,2,1,América,1.0,2.2,33.0,,Jesús Molina,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; Guadalajara won,13,5,18.2,0.0,0,0,Guadalajara,2021,1,3,0,0,4
2020-11-28,2023-03-20 19:00:00,Liga MX,Quarter-finals,Sat,Away,L,0,2,León,0.4,1.5,30.0,,Brayan Angulo,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; León won,7,0,16.4,1.0,0,0,Puebla,2021,-1,1,0,0,4
2020-11-28,2023-03-20 19:00:00,Liga MX,Quarter-finals,Sat,Home,W,2,0,Puebla,1.5,0.4,70.0,,Luis Montes,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; León won,14,7,15.3,0.0,0,0,Leon,2021,1,0,0,1,0
2020-11-26,2023-03-20 21:06:00,Liga MX,Quarter-finals,Thu,Home,L,0,1,UNAM,1.8,0.4,66.0,,Óscar Ustari,4-1-4-1,Eduardo Basulto,Match Report,Leg 1 of 2,13,2,20.4,1.0,0,1,Pachuca,2021,-1,1,0,0,1
2020-11-26,2023-03-20 21:06:00,Liga MX,Quarter-finals,Thu,Away,W,1,0,Pachuca,0.4,1.8,34.0,,Juan Pablo Vigón,4/4/2002,Eduardo Basulto,Match Report,Leg 1 of 2,11,4,26.5,0.0,0,0,UNAM,2021,1,1,0,0,6
2020-11-26,2023-03-20 19:00:00,Liga MX,Quarter-finals,Thu,Away,W,3,1,UANL,1.1,2.6,29.0,,José Corona,4-1-4-1,Diego Montaño,Match Report,Leg 1 of 2,8,3,18.7,1.0,0,0,Cruz Azul,2021,1,0,0,2,0
2020-11-26,2023-03-20 19:00:00,Liga MX,Quarter-finals,Thu,Home,L,1,3,Cruz Azul,2.6,1.1,71.0,,Guido Pizarro,4/4/2002,Diego Montaño,Match Report,Leg 1 of 2,18,6,13.2,1.0,0,0,UANL,2021,-1,1,0,0,2
2020-11-25,2023-03-20 21:06:00,Liga MX,Quarter-finals,Wed,Away,L,0,1,Guadalajara,1.1,0.8,50.0,,Guillermo Ochoa,3/4/2003,Jorge Rojas,Match Report,Leg 1 of 2,15,7,21.3,0.0,0,0,America,2021,-1,0,1,0,3
2020-11-25,2023-03-20 21:06:00,Liga MX,Quarter-finals,Wed,Home,W,1,0,América,0.8,1.1,50.0,,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,18,2,18.2,0.0,0,0,Guadalajara,2021,1,2,0,0,3
2020-11-25,2023-03-20 19:00:00,Liga MX,Quarter-finals,Wed,Home,W,2,1,León,0.3,1.8,30.0,,Brayan Angulo,4-2-3-1,Erick Yair Miranda,Match Report,Leg 1 of 2,5,2,19.9,0.0,0,0,Puebla,2021,1,0,1,0,3
2020-11-25,2023-03-20 19:00:00,Liga MX,Quarter-finals,Wed,Away,L,1,2,Puebla,1.8,0.3,70.0,,Luis Montes,4-2-3-1,Erick Yair Miranda,Match Report,Leg 1 of 2,13,6,21.9,0.0,1,1,Leon,2021,-1,0,1,0,14
2020-11-22,2023-03-20 21:10:00,Liga MX,Reclassification,Sun,Home,D,2 (2),2 (4),Puebla,3.0,1.1,56.0,,Nicolás Sanchez,4-1-3-2,Fernando Guerrero,Match Report,Puebla won on penalty kicks following extra time,9,0,20.7,0.0,2,2,Monterrey,2021,0,0,0,1,0
2020-11-22,2023-03-20 21:10:00,Liga MX,Reclassification,Sun,Away,D,2 (4),2 (2),Monterrey,1.1,3.0,44.0,,Brayan Angulo,4-1-2-1-2,Fernando Guerrero,Match Report,Puebla won on penalty kicks following extra time,8,3,27.5,1.0,1,1,Puebla,2021,0,2,0,0,2
2020-11-22,2023-03-20 19:00:00,Liga MX,Reclassification,Sun,Home,W,2,1,Toluca,1.7,0.3,46.0,,Guido Pizarro,3/4/2003,Fernando Hernández,Match Report,,11,6,18.9,1.0,0,0,UANL,2021,1,0,1,0,1
2020-11-22,2023-03-20 19:00:00,Liga MX,Reclassification,Sun,Away,L,1,2,UANL,0.3,1.7,54.0,,Rubens Sambueza,5/3/2002,Fernando Hernández,Match Report,,7,2,22.5,2.0,0,0,Toluca,2021,-1,0,1,0,1
2020-11-21,2023-03-20 21:10:00,Liga MX,Reclassification,Sat,Home,W,1,0,Necaxa,1.3,0.6,58.0,,Jesús Molina,4-2-2-2,César Arturo Ramos,Match Report,,18,2,18.4,1.0,0,0,Guadalajara,2021,1,1,0,0,2
2020-11-21,2023-03-20 21:10:00,Liga MX,Reclassification,Sat,Away,L,0,1,Guadalajara,0.6,1.3,42.0,,Claudio Baeza,4/4/2002,César Arturo Ramos,Match Report,,11,3,17.4,0.0,0,0,Necaxa,2021,-1,5,0,0,6
2020-11-21,2023-03-20 19:00:00,Liga MX,Reclassification,Sat,Home,L,0,3,Pachuca,0.8,2.1,54.0,,Julio Furch,4/4/2002,Marco Antonio Nava,Match Report,,14,6,20.7,1.0,0,0,Santos Laguna,2021,-1,1,0,0,1
2020-11-21,2023-03-20 19:00:00,Liga MX,Reclassification,Sat,Away,W,3,0,Santos,2.1,0.8,46.0,,Óscar Ustari,4/3/2003,Marco Antonio Nava,Match Report,,19,8,13.5,1.0,0,0,Pachuca,2021,1,0,0,1,0
2020-11-08,2023-03-20 21:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,D,2,2,Querétaro,0.7,1.4,66.0,,Jonathan Orozco,4-3-1-2,Luis Santander,Match Report,,13,4,20.4,0.0,0,0,Tijuana,2021,0,0,0,4,0
2020-11-08,2023-03-20 21:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,2,2,Tijuana,1.4,0.7,34.0,,Ángel Sepúlveda,4/4/2002,Luis Santander,Match Report,,11,6,20.3,1.0,0,0,Queretaro,2021,0,0,0,4,0
2020-11-08,2023-03-20 19:06:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,4,0,Mazatlán,3.6,1.0,49.0,,Julio Furch,4/4/2002,César Arturo Ramos,Match Report,,20,6,17.8,1.0,1,1,Santos Laguna,2021,1,0,0,1,0
2020-11-08,2023-03-20 19:06:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,4,Santos,1.0,3.6,51.0,,Aldo Rocha,4/4/2002,César Arturo Ramos,Match Report,,11,3,19.9,0.0,0,0,Mazatlan,2021,-1,1,0,0,1
2020-11-08,2023-03-20 12:00:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,D,2,2,Toluca,1.5,1.3,47.0,,Luis Montes,4-2-3-1,Diego Montaño,Match Report,,9,2,18.5,1.0,0,0,Leon,2021,0,7,0,0,13
