date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
10/23/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,1,1,Guadalajara,1.1,0.4,44,20492,José Corona,3-4-1-2,Marco Ortíz,Match Report,,4,1,26,0,1,1,Cruz Azul,2022
10/23/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,1,1,Cruz Azul,0.4,1.1,56,20492,Jesús Molina,4-2-3-1,Marco Ortíz,Match Report,,7,3,16,1,0,0,Guadalajara,2022
10/23/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,1,América,0.8,1,59,32675,Guido Pizarro,5/3/2002,Fernando Guerrero,Match Report,,13,5,21.5,1,0,0,UANL,2022
10/23/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,1,0,UANL,1,0.8,41,32675,Guillermo Ochoa,4/3/2003,Fernando Guerrero,Match Report,,7,1,14.9,0,0,0,America,2022
10/23/2021,17:06,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,Necaxa,0.9,1.9,48,23077,Alfonso González,4-2-3-1,Luis Santander,Match Report,,11,1,17.7,1,0,0,Monterrey,2022
10/23/2021,17:06,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Monterrey,1.9,0.9,52,23077,Fernando Rubén González,4/4/2002,Luis Santander,Match Report,,14,3,14.7,1,0,0,Necaxa,2022
10/23/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,León,0.7,1.3,40,15101,Javier Salas,3/4/2003,Eduardo Basulto,Match Report,,8,4,18.3,1,0,0,Puebla,2022
10/23/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Puebla,1.3,0.7,60,15101,Rodolfo Cota,4/4/2002,Eduardo Basulto,Match Report,,9,2,14.5,1,0,0,Leon,2022
10/22/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,2,1,Querétaro,0.6,1.1,54,9107,Néstor Vidrio,3-1-4-2,Óscar Macias,Match Report,,9,4,24.9,0,0,0,Mazatlan,2022
10/22/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,L,1,2,Mazatlán,1.1,0.6,46,9107,Washington Aguerre,4/3/2003,Óscar Macias,Match Report,,14,1,27.2,1,0,0,Queretaro,2022
10/20/2021,21:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,W,3,0,Pachuca,2.3,1.4,49,24153,Guido Pizarro,5/3/2002,Luis Santander,Match Report,,12,5,16.9,0,0,0,UANL,2022
10/20/2021,21:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,L,0,3,UANL,1.4,2.3,51,24153,Jorge Daniel Hernández,4-1-4-1,Luis Santander,Match Report,,18,6,21.6,1,0,0,Pachuca,2022
10/20/2021,19:06,Liga MX,Apertura 2021 Regular Season,Wed,Away,D,0,0,Tijuana,0.6,0.9,67,10333,Miguel Ángel Ponce,4-2-3-1,Juan Esquivel,Match Report,,11,6,22.1,2,0,0,Guadalajara,2022
10/20/2021,19:06,Liga MX,Apertura 2021 Regular Season,Wed,Home,D,0,0,Guadalajara,0.9,0.6,33,10333,Brayan Angulo,4/4/2002,Juan Esquivel,Match Report,,9,3,17.9,1,0,0,Tijuana,2022
10/20/2021,19:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,L,1,2,UNAM,2.5,0.9,67,12333,Rodolfo Cota,4/4/2002,Erick Miranda,Match Report,,16,6,15.6,0,0,0,Leon,2022
10/20/2021,19:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,W,2,1,León,0.9,2.5,33,12333,Alfredo Talavera,4-2-3-1,Erick Miranda,Match Report,,7,3,17.9,0,0,0,UNAM,2022
10/20/2021,19:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,D,1,1,Toluca,1.3,0.8,59,10090,Fernando Rubén González,3/4/2003,César Arturo Ramos,Match Report,,16,4,18.5,1,0,0,Necaxa,2022
10/20/2021,19:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,D,1,1,Necaxa,0.8,1.3,41,10090,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,,11,3,15.2,0,0,0,Toluca,2022
10/19/2021,21:05,Liga MX,Apertura 2021 Regular Season,Tue,Home,D,0,0,Cruz Azul,0.7,0.8,49,9604,Aldo Rocha,4/4/2002,Jorge Rojas,Match Report,,6,2,14.4,1,0,0,Atlas,2022
10/19/2021,21:05,Liga MX,Apertura 2021 Regular Season,Tue,Away,D,0,0,Atlas,0.8,0.7,51,9604,José Corona,3-4-1-2,Jorge Rojas,Match Report,,10,2,19.6,0,0,0,Cruz Azul,2022
10/19/2021,19:05,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,2,1,Santos,1.2,1.2,47,16918,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,,10,5,16.5,0,0,0,America,2022
10/19/2021,19:05,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,1,2,América,1.2,1.2,53,16918,Dória,4-2-3-1,Marco Ortíz,Match Report,,9,1,22.4,0,1,1,Santos Laguna,2022
10/19/2021,19:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,2,0,Mazatlán,2.9,0.3,60,5624,Javier Salas,3/4/2003,Jorge Pérez,Match Report,,22,6,21.3,2,1,1,Puebla,2022
10/19/2021,19:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,0,2,Puebla,0.3,2.9,40,5624,Nicolás Vikonis,3-5-1-1,Jorge Pérez,Match Report,,4,0,13.3,0,0,0,Mazatlan,2022
10/19/2021,17:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,0,1,Querétaro,1.4,1.1,64,10595,Stefan Medina,4/3/2003,Fernando Guerrero,Match Report,,15,8,13.2,1,0,0,Monterrey,2022
10/19/2021,17:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,1,0,Monterrey,1.1,1.4,36,10595,Washington Aguerre,4-1-4-1,Fernando Guerrero,Match Report,,11,3,26.5,0,0,0,Queretaro,2022
10/17/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,0,Toluca,0.8,0.4,52,15019,Jesús Molina,4/3/2003,Fernando Hernández,Match Report,,14,6,18.4,0,0,0,Guadalajara,2022
10/17/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,Guadalajara,0.4,0.8,48,15019,Rubens Sambueza,3/4/2003,Fernando Hernández,Match Report,,8,1,27.5,0,0,0,Toluca,2022
10/17/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,1,0,FC Juárez,0.8,1.2,51,9000,Alfredo Talavera,4/4/2002,Adonai Escobedo,Match Report,,15,4,24.1,1,0,0,UNAM,2022
10/17/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,1,UNAM,1.2,0.8,49,9000,Maximiliano Olivera,5/3/2002,Adonai Escobedo,Match Report,,6,2,15.2,0,0,0,FC Juarez,2022
10/16/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,1,1,Cruz Azul,1.1,0.5,42,20894,Guido Pizarro,5/3/2002,Jorge Pérez,Match Report,,10,5,19.5,1,0,0,UANL,2022
10/16/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,1,1,UANL,0.5,1.1,58,20894,José Corona,3-4-1-2,Jorge Pérez,Match Report,,6,2,23.8,0,0,0,Cruz Azul,2022
10/16/2021,19:05,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,1,1,Santos,2.3,2,50,5503,Jorge Daniel Hernández,4-1-4-1,Oscar Mejia,Match Report,,18,4,18.9,0,0,0,Pachuca,2022
10/16/2021,19:05,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,1,1,Pachuca,2,2.3,50,5503,Hugo Isaác Rodríguez,4/3/2003,Oscar Mejia,Match Report,,21,2,22.6,2,1,1,Santos Laguna,2022
10/16/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Atlético,0.9,0.5,56,16373,Guillermo Ochoa,4-2-3-1,Diego Montaño,Match Report,,11,4,18.5,0,0,0,America,2022
10/16/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,América,0.5,0.9,44,16373,Javier Güemez,3/4/2003,Diego Montaño,Match Report,,5,2,12.8,0,0,0,Atletico,2022
10/16/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Monterrey,0.3,1.7,47,26078,Rodolfo Cota,4/4/2002,César Arturo Ramos,Match Report,,5,2,34,0,0,0,Leon,2022
10/16/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,León,1.7,0.3,53,26078,Stefan Medina,4-2-3-1,César Arturo Ramos,Match Report,,20,6,16.8,0,0,0,Monterrey,2022
10/15/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,L,0,1,Mazatlán,1.1,2.3,60,8120,Aldo Rocha,4/4/2002,Mario Vargas,Match Report,,19,4,17.5,1,0,0,Atlas,2022
10/15/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,1,0,Atlas,2.3,1.1,40,8120,Néstor Vidrio,3-5-1-1,Mario Vargas,Match Report,,9,3,16.2,0,1,1,Mazatlan,2022
10/15/2021,19:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,1,0,Necaxa,1.8,1.8,40,8723,Javier Salas,5/3/2002,Fernando Guerrero,Match Report,,15,6,15.6,0,0,0,Puebla,2022
10/15/2021,19:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,1,Puebla,1.8,1.8,60,8723,Fernando Rubén González,3/4/2003,Fernando Guerrero,Match Report,,14,2,15.1,0,0,0,Necaxa,2022
10/14/2021,20:00,Liga MX,Apertura 2021 Regular Season,Thu,Home,D,1,1,Tijuana,2.2,0.5,62,8471,Washington Aguerre,4-1-4-1,Eduardo Basulto,Match Report,,19,3,17,1,0,0,Queretaro,2022
10/14/2021,20:00,Liga MX,Apertura 2021 Regular Season,Thu,Away,D,1,1,Querétaro,0.5,2.2,38,8471,Brayan Angulo,4/4/2002,Eduardo Basulto,Match Report,,7,2,20.8,1,0,0,Tijuana,2022
10/8/2021,18:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,D,0,0,FC Juárez,0.9,1.5,24,10646,Washington Aguerre,4-1-4-1,Marco Ortíz,Match Report,,2,2,29.3,0,0,1,Queretaro,2022
10/8/2021,18:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,D,0,0,Querétaro,1.5,0.9,76,10646,Maximiliano Olivera,5/3/2002,Marco Ortíz,Match Report,,22,2,17,0,0,0,FC Juarez,2022
10/3/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Away,W,1,0,Tijuana,1,1.1,48,10333,José Corona,4/4/2002,Luis Santander,Match Report,,10,3,20.6,0,0,0,Cruz Azul,2022
10/3/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Home,L,0,1,Cruz Azul,1.1,1,52,10333,Jonathan Orozco,4/4/2002,Luis Santander,Match Report,,11,3,21.4,1,0,0,Tijuana,2022
10/3/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,D,0,0,Necaxa,0.9,0.8,52,15797,Guido Pizarro,5/3/2002,Marco Ortíz,Match Report,,19,8,22,1,0,0,UANL,2022
10/3/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,0,0,UANL,0.8,0.9,48,15797,Fernando Rubén González,3/4/2003,Marco Ortíz,Match Report,,12,4,18.9,0,0,0,Necaxa,2022
10/3/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,0,UNAM,1.3,0.8,55,27571,Guillermo Ochoa,4-2-3-1,Jorge Pérez,Match Report,,16,7,19.2,0,0,0,America,2022
10/3/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,América,0.8,1.3,45,27571,Alfredo Talavera,4/4/2002,Jorge Pérez,Match Report,,10,4,19,0,0,0,UNAM,2022
10/3/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,D,1,1,Querétaro,1.6,1.8,57,6585,Rubens Sambueza,3/4/2003,Oscar Mejia,Match Report,,19,2,17.1,1,0,0,Toluca,2022
10/3/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,1,1,Toluca,1.8,1.6,43,6585,Washington Aguerre,4-1-4-1,Oscar Mejia,Match Report,,14,4,18.3,0,0,0,Queretaro,2022
10/2/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Guadalajara,1.2,0.5,68,21709,Aldo Rocha,4/4/2002,Fernando Guerrero,Match Report,,15,2,22.8,0,1,1,Atlas,2022
10/2/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,Atlas,0.5,1.2,32,21709,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,6,1,18,1,0,0,Guadalajara,2022
10/2/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,1,0,Mazatlán,1.6,0.3,60,11293,Dória,4-2-3-1,Erick Miranda,Match Report,,12,2,20,1,1,1,Santos Laguna,2022
10/2/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,1,Santos,0.3,1.6,40,11293,Néstor Vidrio,4/5/2001,Erick Miranda,Match Report,,9,0,27.6,0,0,0,Mazatlan,2022
10/2/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,0,0,Atlético,0.9,0.9,59,9675,Rodolfo Cota,4/3/2003,Victor Caceres,Match Report,,14,3,18.8,1,0,0,Leon,2022
10/2/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,León,0.9,0.9,41,9675,Javier Güemez,3/4/2003,Victor Caceres,Match Report,,8,3,17.7,0,0,0,Atletico,2022
10/1/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,L,1,3,FC Juárez,1.2,1,60,9608,Stefan Medina,4-4-1-1,Fernando Hernández,Match Report,,17,4,20.4,0,0,0,Monterrey,2022
10/1/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,3,1,Monterrey,1,1.2,40,9608,Maximiliano Olivera,5/3/2002,Fernando Hernández,Match Report,,8,4,14.7,0,0,0,FC Juarez,2022
10/1/2021,19:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,2,1,Puebla,1.2,1.8,44,5906,Óscar Ustari,4-4-1-1,Daniel Quintero,Match Report,,7,1,20.5,0,1,1,Pachuca,2022
10/1/2021,19:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,1,2,Pachuca,1.8,1.2,56,5906,Javier Salas,3-1-4-2,Daniel Quintero,Match Report,,16,4,22.7,2,1,1,Puebla,2022
9/29/2021,21:15,Liga MX,Apertura 2021 Regular Season,Wed,Away,L,0,1,Querétaro,1.1,1.1,66,6812,Gilberto Sepúlveda,4-2-3-1,Luis Santander,Match Report,,20,10,21.2,0,0,0,Guadalajara,2022
9/29/2021,21:15,Liga MX,Apertura 2021 Regular Season,Wed,Home,W,1,0,Guadalajara,1.1,1.1,34,6812,Washington Aguerre,4-1-4-1,Luis Santander,Match Report,,13,4,14.9,0,0,0,Queretaro,2022
9/29/2021,17:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,W,3,0,Atlético,1.7,1.1,55,9545,Guido Pizarro,3/5/2002,Jorge Rojas,Match Report,,13,6,23.8,1,0,0,UANL,2022
9/29/2021,17:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,L,0,3,UANL,1.1,1.7,45,9545,Javier Güemez,3/4/2003,Jorge Rojas,Match Report,,15,3,20.6,1,0,0,Atletico,2022
9/28/2021,21:05,Liga MX,Apertura 2021 Regular Season,Tue,Away,D,1,1,Pachuca,1.5,0.9,54,7454,Guillermo Ochoa,4-2-3-1,Fernando Guerrero,Match Report,,18,3,18.5,1,0,0,America,2022
9/28/2021,21:05,Liga MX,Apertura 2021 Regular Season,Tue,Home,D,1,1,América,0.9,1.5,46,7454,Jorge Daniel Hernández,3/4/2003,Fernando Guerrero,Match Report,,9,3,19.4,1,0,0,Pachuca,2022
9/28/2021,21:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,L,0,1,Puebla,2,0.7,65,9902,Aldo Rocha,4/3/2003,Fernando Hernández,Match Report,,16,3,17.9,1,0,1,Atlas,2022
9/28/2021,21:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,W,1,0,Atlas,0.7,2,35,9902,Javier Salas,5/3/2002,Fernando Hernández,Match Report,,11,2,24.3,2,0,0,Puebla,2022
9/28/2021,18:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,3,1,FC Juárez,0.3,0.9,41,5880,Néstor Vidrio,3-5-1-1,Jorge Pérez,Match Report,,4,2,14.8,0,0,0,Mazatlan,2022
9/28/2021,18:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,1,3,Mazatlán,0.9,0.3,59,5880,Maximiliano Olivera,5/3/2002,Jorge Pérez,Match Report,,11,3,17.6,0,0,0,FC Juarez,2022
9/28/2021,17:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,3,0,Tijuana,1.6,0.8,62,7251,Fernando Rubén González,4-1-2-1-2,Guillermo Pacheco Larios,Match Report,,21,7,19.9,1,0,0,Necaxa,2022
9/28/2021,17:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,0,3,Necaxa,0.8,1.6,38,7251,Jonathan Orozco,5/3/2002,Guillermo Pacheco Larios,Match Report,,9,1,21.5,0,0,0,Tijuana,2022
9/26/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Away,W,2,1,Santos,2.5,1.5,48,14484,Stefan Medina,4/3/2003,Marco Ortíz,Match Report,,13,6,13.9,0,0,0,Monterrey,2022
9/26/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Home,L,1,2,Monterrey,1.5,2.5,52,14484,Dória,4-2-3-1,Marco Ortíz,Match Report,,13,3,23.9,1,1,1,Santos Laguna,2022
9/26/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,W,2,1,Toluca,1.9,2.4,31,6833,Javier Güemez,3/4/2003,Luis Santander,Match Report,,13,4,23,1,1,1,Atletico,2022
9/26/2021,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,L,1,2,Atlético,2.4,1.9,69,6833,Rubens Sambueza,4/3/2003,Luis Santander,Match Report,,19,2,16.8,0,1,1,Toluca,2022
9/25/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,0,0,Guadalajara,0.9,0.5,55,42862,Guillermo Ochoa,4-2-3-1,César Arturo Ramos,Match Report,,18,7,16.5,0,0,0,America,2022
9/25/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,América,0.5,0.9,45,42862,Jesús Molina,4/3/2003,César Arturo Ramos,Match Report,,6,3,19.7,0,0,0,Guadalajara,2022
9/25/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,0,0,UNAM,1,1.9,63,15581,Guido Pizarro,4/4/2002,Óscar Macias,Match Report,,17,3,14.9,0,0,0,UANL,2022
9/25/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,UANL,1.9,1,37,15581,Alfredo Talavera,4/3/2003,Óscar Macias,Match Report,,17,4,18.8,0,0,0,UNAM,2022
9/25/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,2,0,León,1.4,1,30,8832,Aldo Rocha,5/3/2002,Jorge Rojas,Match Report,,10,6,18.5,0,0,0,Atlas,2022
9/25/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,2,Atlas,1,1.4,70,8832,Luis Montes,4-2-3-1,Jorge Rojas,Match Report,,8,0,14.8,0,0,0,Leon,2022
9/24/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,D,1,1,Cruz Azul,1.9,1.7,46,14782,Javier Salas,4-2-3-1,Oscar Mejia,Match Report,,20,5,17.7,1,0,0,Puebla,2022
9/24/2021,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,D,1,1,Puebla,1.7,1.9,54,14782,José Corona,4/4/2002,Oscar Mejia,Match Report,,15,3,18.5,0,0,0,Cruz Azul,2022
9/24/2021,19:06,Liga MX,Apertura 2021 Regular Season,Fri,Away,D,0,0,Tijuana,0.6,0.7,44,7333,Néstor Vidrio,4/5/2001,Adonai Escobedo,Match Report,,9,1,20.6,0,0,0,Mazatlan,2022
9/24/2021,19:06,Liga MX,Apertura 2021 Regular Season,Fri,Home,D,0,0,Mazatlán,0.7,0.6,56,7333,Jonathan Orozco,4/3/2003,Adonai Escobedo,Match Report,,13,3,22.7,0,0,0,Tijuana,2022
9/23/2021,21:00,Liga MX,Apertura 2021 Regular Season,Thu,Home,W,1,0,Necaxa,0.9,0.5,52,4710,Jorge Daniel Hernández,4-4-1-1,Jorge Pérez,Match Report,,11,2,19.7,1,0,0,Pachuca,2022
9/23/2021,21:00,Liga MX,Apertura 2021 Regular Season,Thu,Away,L,0,1,Pachuca,0.5,0.9,48,4710,Fernando Rubén González,4-2-3-1,Jorge Pérez,Match Report,,10,4,16.6,0,0,0,Necaxa,2022
9/22/2021,19:06,Liga MX,Apertura 2021 Regular Season,Wed,Home,W,2,0,Toluca,2.8,1.4,50,19836,Stefan Medina,3/4/2003,Erick Miranda,Match Report,,16,5,14.4,0,0,0,Monterrey,2022
9/22/2021,19:06,Liga MX,Apertura 2021 Regular Season,Wed,Away,L,0,2,Monterrey,1.4,2.8,50,19836,Rubens Sambueza,4/4/2002,Erick Miranda,Match Report,,12,6,23.9,1,0,0,Toluca,2022
9/21/2021,20:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,0,1,FC Juárez,0.8,1.1,55,11906,Javier Güemez,4-1-4-1,Eduardo Basulto,Match Report,,16,3,23.5,0,0,0,Atletico,2022
9/21/2021,20:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,1,0,Atlético,1.1,0.8,45,11906,Maximiliano Olivera,5/3/2002,Eduardo Basulto,Match Report,,3,0,21.5,0,1,1,FC Juarez,2022
9/19/2021,21:06,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,1,1,Santos,0.9,1.2,40,11431,Javier Salas,4/3/2003,César Arturo Ramos,Match Report,,15,3,19.5,0,0,0,Puebla,2022
9/19/2021,21:06,Liga MX,Apertura 2021 Regular Season,Sun,Home,D,1,1,Puebla,1.2,0.9,60,11431,Dória,4-2-3-1,César Arturo Ramos,Match Report,,14,4,21.1,0,0,0,Santos Laguna,2022
9/19/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,Monterrey,1.2,1.7,63,26755,Guido Pizarro,3/5/2002,Fernando Hernández,Match Report,,20,6,20.2,1,0,0,UANL,2022
9/19/2021,19:06,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,0,UANL,1.7,1.2,37,26755,Stefan Medina,4/4/2002,Fernando Hernández,Match Report,,16,7,19.3,1,0,0,Monterrey,2022
9/19/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,0,Querétaro,2.1,0.4,55,14882,Julio Domínguez,4/4/2002,Edgar Morales,Match Report,,12,2,21.5,2,1,1,Cruz Azul,2022
9/19/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,Cruz Azul,0.4,2.1,45,14882,Washington Aguerre,4/3/2003,Edgar Morales,Match Report,,13,3,23.7,2,0,0,Queretaro,2022
9/18/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,1,Guadalajara,1.4,1.2,52,11135,Jorge Daniel Hernández,4/3/2003,Diego Montaño,Match Report,,15,4,23.6,1,0,0,Pachuca,2022
9/18/2021,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,1,0,Pachuca,1.2,1.4,48,11135,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,9,2,18.2,1,0,0,Guadalajara,2022
9/18/2021,20:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,2,2,Mazatlán,2,1.2,51,7902,Alfredo Talavera,4/3/2003,Erick Miranda,Match Report,,20,6,17.8,0,0,0,UNAM,2022
9/18/2021,20:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,2,2,UNAM,1.2,2,49,7902,Néstor Vidrio,4/4/2002,Erick Miranda,Match Report,,7,1,27.2,0,1,1,Mazatlan,2022
9/18/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,1,3,Toluca,1.2,2,57,10297,Guillermo Ochoa,4/4/2002,Jorge Rojas,Match Report,,17,7,17.9,1,0,0,America,2022
9/18/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,3,1,América,2,1.2,43,10297,Rubens Sambueza,4/4/2002,Jorge Rojas,Match Report,,10,4,16.1,0,0,1,Toluca,2022
9/18/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,FC Juárez,1.4,0.6,71,10078,Rodolfo Cota,4-2-3-1,Adonai Escobedo,Match Report,,14,3,18,1,0,0,Leon,2022
9/18/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,León,0.6,1.4,29,10078,Maximiliano Olivera,4/4/2002,Adonai Escobedo,Match Report,,10,4,19.8,1,0,0,FC Juarez,2022
9/17/2021,21:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,3,0,Necaxa,1.2,0.9,40,11020,Aldo Rocha,3/4/2003,Fernando Guerrero,Match Report,,9,4,17.3,0,0,0,Atlas,2022
9/17/2021,21:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,3,Atlas,0.9,1.2,60,11020,Fernando Rubén González,4/4/2002,Fernando Guerrero,Match Report,,13,5,16.9,0,0,0,Necaxa,2022
9/16/2021,19:00,Liga MX,Apertura 2021 Regular Season,Thu,Home,W,4,1,Tijuana,3.1,1,39,3038,Javier Güemez,4/5/2001,Oscar Mejia,Match Report,,13,5,16.3,0,1,1,Atletico,2022
9/16/2021,19:00,Liga MX,Apertura 2021 Regular Season,Thu,Away,L,1,4,Atlético,1,3.1,61,3038,Jonathan Orozco,4-1-4-1,Oscar Mejia,Match Report,,13,4,22.4,1,0,0,Tijuana,2022
9/13/2021,21:00,Liga MX,Apertura 2021 Regular Season,Mon,Home,L,1,2,Toluca,1.5,0.6,48,,Jorge Daniel Hernández,3-1-4-2,Oscar Mejia,Match Report,,14,4,18.7,0,0,0,Pachuca,2022
9/13/2021,21:00,Liga MX,Apertura 2021 Regular Season,Mon,Away,W,2,1,Pachuca,0.6,1.5,52,,Rubens Sambueza,4-2-3-1,Oscar Mejia,Match Report,,13,3,26.3,1,0,0,Toluca,2022
9/12/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,3,Querétaro,1.1,0.4,63,5704,Fernando Rubén González,5/3/2002,Fernando Hernández,Match Report,,13,3,20.3,1,0,0,Necaxa,2022
9/12/2021,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,3,0,Necaxa,0.4,1.1,37,5704,Washington Aguerre,4/3/2003,Fernando Hernández,Match Report,,7,2,24.1,2,0,0,Queretaro,2022
9/12/2021,17:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,0,0,UNAM,1.9,0.8,54,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,10,2,17.2,0,0,0,Guadalajara,2022
