date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,team_new,opponent_new,gf_avg,ga_avg,sh_avg,sot_avg,dist_avg,pk_avg,pkatt_avg
2021-01-08,2023-04-12 20:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,2,3,Mazatlán,2.0,1.7,56.0,7049.0,David Cabrera Pujol,4/4/2002,Victor Caceres,Match Report,,16,4,17.3,1.0,0,0,Necaxa,2021,-1,Necaxa,Mazatlan,1.25,0.75,11.25,3.5,18.225,0.0,0.0
2021-01-15,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Atlético,1.5,1.1,47.0,3726.0,David Cabrera Pujol,4/4/2002,Diego Montaño,Match Report,,6,2,22.4,1.0,1,1,Necaxa,2021,1,Necaxa,Atletico,1.5,1.5,13.25,3.5,17.775,0.0,0.0
2021-01-24,2023-04-12 12:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,2,Toluca,1.1,2.2,44.0,,David Cabrera Pujol,4/4/2002,Jorge Rojas,Match Report,,12,5,20.8,0.0,0,0,Necaxa,2021,-1,Necaxa,Toluca,1.0,1.0,11.25,3.0,19.575,0.25,0.25
2021-01-28,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,D,1,1,UANL,0.2,1.7,27.0,,David Cabrera Pujol,4/4/2002,Fernando Hernández,Match Report,,5,2,18.8,0.0,0,0,Necaxa,2021,0,Necaxa,UANL,0.75,1.5,11.25,3.5,19.475,0.25,0.25
2021-02-05,2023-04-12 21:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,2,Cruz Azul,1.1,1.8,55.0,,David Cabrera Pujol,4/4/2002,Victor Caceres,Match Report,,14,7,17.8,2.0,0,0,Necaxa,2021,-1,Necaxa,Cruz Azul,1.0,1.5,9.75,3.25,19.825,0.25,0.25
2021-02-13,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,2,2,Guadalajara,0.6,1.3,34.0,,Unai Bilbao,3/5/2002,Diego Montaño,Match Report,,10,2,18.9,1.0,0,0,Necaxa,2021,0,Necaxa,Guadalajara,0.5,1.25,9.25,4.0,19.950000000000003,0.25,0.25
2021-02-19,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,1,1,Monterrey,0.8,1.2,49.0,,Unai Bilbao,3/5/2002,Luis Santander,Match Report,,15,7,20.7,0.0,0,0,Necaxa,2021,0,Necaxa,Monterrey,0.75,1.75,10.25,4.0,19.075,0.0,0.0
2021-02-26,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Puebla,0.4,1.8,46.0,,David Cabrera Pujol,4/4/2002,César Arturo Ramos,Match Report,,9,3,24.9,0.0,0,0,Necaxa,2021,-1,Necaxa,Puebla,1.0,1.5,11.0,4.5,19.05,0.0,0.0
2021-03-04,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,D,2,2,Pachuca,1.9,2.2,54.0,4948.0,David Cabrera Pujol,4/4/2002,Fernando Guerrero,Match Report,,15,4,21.1,0.0,0,0,Necaxa,2021,0,Necaxa,Pachuca,0.75,1.5,12.0,4.75,20.575,0.0,0.0
2021-03-07,2023-04-12 19:06:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,1,3,Santos,0.9,2.4,45.0,,David Cabrera Pujol,4/4/2002,Erick Yair Miranda,Match Report,,7,3,18.9,0.0,0,0,Necaxa,2021,-1,Necaxa,Santos,1.25,1.5,12.25,4.0,21.400000000000002,0.0,0.0
2021-03-15,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,L,1,3,León,1.2,0.9,31.0,,Jair Pereira,5/4/2001,Fernando Hernández,Match Report,,12,5,17.6,1.0,0,0,Necaxa,2021,-1,Necaxa,Leon,1.0,1.75,11.5,4.25,21.4,0.0,0.0
2021-03-19,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,FC Juárez,2.5,1.1,47.0,4153.0,Jair Pereira,4/4/2002,Óscar Macias,Match Report,,20,4,15.0,0.0,0,0,Necaxa,2021,1,Necaxa,FC Juarez,1.0,2.25,10.75,3.75,20.625,0.0,0.0
2021-04-03,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,1,2,América,1.3,0.7,35.0,,Jair Pereira,4/4/2002,Erick Yair Miranda,Match Report,,12,4,17.2,0.0,0,0,Necaxa,2021,-1,Necaxa,America,1.25,2.0,13.5,4.0,18.150000000000002,0.0,0.0
2021-04-09,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,1,UNAM,1.6,1.0,47.0,,David Cabrera Pujol,4/4/2002,Diego Montaño,Match Report,,16,5,16.5,0.0,0,0,Necaxa,2021,-1,Necaxa,UNAM,1.0,2.0,12.75,4.0,17.174999999999997,0.0,0.0
2021-04-16,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,Querétaro,1.4,0.4,56.0,,David Cabrera Pujol,4/4/2002,Saul Silva,Match Report,,16,2,19.3,2.0,0,1,Necaxa,2021,0,Necaxa,Queretaro,0.75,1.5,15.0,4.5,16.575000000000003,0.0,0.0
2021-04-23,2023-04-12 19:06:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Tijuana,0.7,2.3,44.0,,David Cabrera Pujol,4/4/2002,Erick Yair Miranda,Match Report,,17,3,21.7,0.0,0,0,Necaxa,2021,-1,Necaxa,Tijuana,0.5,0.75,16.0,3.75,17.0,0.0,0.25
2021-04-30,2023-04-12 19:30:00,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,1,5,Atlas,0.4,2.8,41.0,,David Cabrera Pujol,4/4/2002,Fernando Guerrero,Match Report,,7,3,18.8,0.0,0,0,Necaxa,2021,-1,Necaxa,Atlas,0.25,1.0,15.25,3.5,18.674999999999997,0.0,0.25
2021-07-23,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,3,Santos,1.4,1.7,54.0,9153.0,Alejandro Zendejas,4/3/2003,Jorge Pérez,Match Report,,20,4,16.7,1.0,0,0,Necaxa,2022,-1,Necaxa,Santos,0.25,1.75,14.0,3.25,19.075,0.0,0.25
2021-07-31,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,1,2,América,1.9,1.2,39.0,9590.0,Fernando Rubén González,4/3/2003,Fernando Hernández,Match Report,,13,9,17.6,0.0,0,0,Necaxa,2022,-1,Necaxa,America,0.25,2.25,15.0,3.0,19.125,0.0,0.25
2021-08-06,2023-04-12 21:05:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,1,2,Cruz Azul,1.8,1.0,47.0,13187.0,Fernando Rubén González,4/4/2002,Adonai Escobedo,Match Report,,15,3,19.8,0.0,1,1,Necaxa,2022,-1,Necaxa,Cruz Azul,0.5,2.75,14.25,4.75,18.700000000000003,0.0,0.0
2021-08-12,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Thu,Away,W,2,0,Atlético,1.2,1.2,37.0,4128.0,Fernando Rubén González,3/4/2003,César Arturo Ramos,Match Report,,12,4,20.1,0.0,0,0,Necaxa,2022,1,Necaxa,Atletico,0.75,3.0,13.75,4.75,18.225,0.25,0.25
2021-08-17,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,3,0,UNAM,1.4,0.6,35.0,9242.0,Fernando Rubén González,4/4/2002,Eduardo Basulto,Match Report,,14,6,25.3,0.0,1,1,Necaxa,2022,1,Necaxa,UNAM,1.0,1.75,15.0,5.0,18.55,0.25,0.25
2021-08-22,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,1,0,FC Juárez,0.9,0.4,36.0,8983.0,Fernando Rubén González,5/3/2002,Daniel Quintero,Match Report,,9,4,16.5,0.0,0,0,Necaxa,2022,1,Necaxa,FC Juarez,1.75,1.0,13.5,5.5,20.700000000000003,0.5,0.5
2021-08-28,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,1,2,Guadalajara,1.3,1.5,35.0,9603.0,Fernando Rubén González,4/3/2003,Jorge Rojas,Match Report,,9,4,17.0,0.0,0,1,Necaxa,2022,-1,Necaxa,Guadalajara,1.75,0.5,12.5,4.25,20.425000000000004,0.5,0.5
2021-09-12,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,3,Querétaro,1.1,0.4,63.0,5704.0,Fernando Rubén González,5/3/2002,Fernando Hernández,Match Report,,13,3,20.3,1.0,0,0,Necaxa,2022,-1,Necaxa,Queretaro,1.75,0.5,11.0,4.5,19.725,0.25,0.5
2021-09-17,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,3,Atlas,0.9,1.2,60.0,11020.0,Fernando Rubén González,4/4/2002,Fernando Guerrero,Match Report,,13,5,16.9,0.0,0,0,Necaxa,2022,-1,Necaxa,Atlas,1.25,1.25,11.25,4.25,19.775000000000002,0.25,0.5
2021-09-23,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Thu,Away,L,0,1,Pachuca,0.5,0.9,48.0,4710.0,Fernando Rubén González,4-2-3-1,Jorge Pérez,Match Report,,10,4,16.6,0.0,0,0,Necaxa,2022,-1,Necaxa,Pachuca,0.5,2.0,11.0,4.0,17.675,0.0,0.25
2021-09-28,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,3,0,Tijuana,1.6,0.8,62.0,7251.0,Fernando Rubén González,4-1-2-1-2,Guillermo Pacheco Larios,Match Report,,21,7,19.9,1.0,0,0,Necaxa,2022,1,Necaxa,Tijuana,0.25,2.25,11.25,4.0,17.7,0.0,0.25
2021-10-03,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,0,0,UANL,0.8,0.9,48.0,15797.0,Fernando Rubén González,3/4/2003,Marco Ortíz,Match Report,,12,4,18.9,0.0,0,0,Necaxa,2022,0,Necaxa,UANL,0.75,1.75,14.25,4.75,18.425,0.0,0.0
2021-10-15,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,1,Puebla,1.8,1.8,60.0,8723.0,Fernando Rubén González,3/4/2003,Fernando Guerrero,Match Report,,14,2,15.1,0.0,0,0,Necaxa,2022,-1,Necaxa,Puebla,0.75,1.0,14.0,5.0,18.075,0.0,0.0
2021-10-20,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,D,1,1,Toluca,1.3,0.8,59.0,10090.0,Fernando Rubén González,3/4/2003,César Arturo Ramos,Match Report,,16,4,18.5,1.0,0,0,Necaxa,2022,0,Necaxa,Toluca,0.75,0.5,14.25,4.25,17.625,0.0,0.0
2021-10-23,2023-04-12 17:06:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,Monterrey,1.9,0.9,52.0,23077.0,Fernando Rubén González,4/4/2002,Luis Santander,Match Report,,14,3,14.7,1.0,0,0,Necaxa,2022,1,Necaxa,Monterrey,1.0,0.5,15.75,4.25,18.1,0.0,0.0
2021-10-29,2023-04-12 19:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,2,1,Mazatlán,2.7,1.3,56.0,10809.0,Fernando Rubén González,4-1-2-1-2,Oscar Mejia,Match Report,,22,6,20.9,2.0,1,1,Necaxa,2022,1,Necaxa,Mazatlan,0.5,0.5,14.0,3.25,16.799999999999997,0.0,0.0
2021-11-06,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,3,León,1.1,2.1,49.0,11240.0,Fernando Rubén González,4-1-4-1,Luis Santander,Match Report,,17,3,16.8,0.0,0,0,Necaxa,2022,-1,Necaxa,Leon,1.0,0.75,16.5,3.75,17.3,0.25,0.25
2022-01-07,2023-04-12 18:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,L,1,2,FC Juárez,0.9,2.4,64.0,7731.0,Fernando Rubén González,4/3/2003,Luis Santander,Match Report,,13,3,17.7,2.0,0,0,Necaxa,2022,-1,Necaxa,FC Juarez,1.0,1.25,17.25,4.0,17.725,0.25,0.25
2022-01-14,2023-04-12 21:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,4,Monterrey,0.4,2.0,62.0,8921.0,Fernando Rubén González,4-1-3-2,Fernando Hernández,Match Report,,5,4,23.0,2.0,0,0,Necaxa,2022,-1,Necaxa,Monterrey,1.0,1.5,16.5,3.75,17.525,0.25,0.25
2022-01-23,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,W,4,1,Santos,1.6,0.5,60.0,9630.0,Fernando Rubén González,3/5/2002,Victor Caceres,Match Report,,18,8,16.3,0.0,0,0,Necaxa,2022,1,Necaxa,Santos,0.75,2.5,14.25,4.0,19.599999999999998,0.25,0.25
2022-02-05,2023-04-12 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,1,3,Pachuca,2.8,2.7,69.0,9238.0,Fernando Rubén González,5/3/2002,Marco Ortíz,Match Report,,17,6,18.5,1.0,0,0,Necaxa,2022,-1,Necaxa,Pachuca,1.25,2.5,13.25,4.5,18.450000000000003,0.0,0.0
2022-02-12,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,2,1,Cruz Azul,0.8,1.3,53.0,26967.0,Fabricio Formiliano,4/3/2003,Erick Miranda,Match Report,,19,7,21.4,0.0,0,0,Necaxa,2022,1,Necaxa,Cruz Azul,1.5,2.5,13.25,5.25,18.875,0.0,0.0
2022-02-18,2023-04-12 19:06:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,D,1,1,Tijuana,0.3,1.8,47.0,10333.0,Fabricio Formiliano,4-2-3-1,Ismael Lopez,Match Report,,9,3,20.2,0.0,0,0,Necaxa,2022,0,Necaxa,Tijuana,1.75,2.25,14.75,6.25,19.799999999999997,0.0,0.0
2022-02-25,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,1,León,1.1,1.2,42.0,12781.0,Fabricio Formiliano,4-2-3-1,Óscar Macias,Match Report,,16,7,14.9,0.0,0,0,Necaxa,2022,-1,Necaxa,Leon,2.0,1.5,15.75,6.0,19.099999999999998,0.0,0.0
2022-03-01,2023-04-12 20:00:00,Liga MX,Clausura 2022 Regular Season,Tue,Away,D,0,0,Mazatlán,0.6,0.6,53.0,9414.0,Fabricio Formiliano,4/4/2002,Diego Montaño,Match Report,,12,5,21.6,0.0,0,0,Necaxa,2022,0,Necaxa,Mazatlan,1.0,1.5,15.25,5.75,18.75,0.0,0.0
2022-03-04,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,1,Toluca,0.5,0.9,61.0,11783.0,Fabricio Formiliano,4-2-3-1,Guillermo Pacheco Larios,Match Report,,9,1,20.0,1.0,0,0,Necaxa,2022,-1,Necaxa,Toluca,0.75,0.75,14.0,5.5,19.525,0.0,0.0
2022-03-11,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,1,0,Querétaro,1.2,0.8,42.0,,Fabricio Formiliano,4-2-3-1,Oscar Mejia,Match Report,,13,5,18.5,0.0,0,0,Necaxa,2022,1,Necaxa,Queretaro,0.25,0.75,11.5,4.0,19.175,0.0,0.0
2022-03-19,2023-04-12 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,3,1,UNAM,2.4,0.7,43.0,10380.0,Fabricio Formiliano,4-2-3-1,Adonai Escobedo,Match Report,,7,2,16.3,0.0,1,1,Necaxa,2022,1,Necaxa,UNAM,0.25,0.5,12.5,4.5,18.75,0.0,0.0
2022-04-02,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,0,1,América,0.3,1.5,54.0,19485.0,Fabricio Formiliano,4-2-3-1,Daniel Quintero,Match Report,,6,2,24.0,0.0,0,0,Necaxa,2022,-1,Necaxa,America,1.0,0.5,10.25,3.25,19.1,0.25,0.25
2022-04-07,2023-04-12 21:00:00,Liga MX,Clausura 2022 Regular Season,Thu,Away,L,1,2,Atlas,0.6,1.9,50.0,12588.0,Fabricio Formiliano,4/3/2003,Jorge Pérez,Match Report,,11,4,22.3,0.0,0,0,Necaxa,2022,-1,Necaxa,Atlas,1.0,0.75,8.75,2.5,19.7,0.25,0.25
2022-04-15,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,4,2,Atlético,1.6,1.9,43.0,12804.0,Fabricio Formiliano,4/4/2002,Oscar Mejia,Match Report,,13,5,19.0,0.0,0,0,Necaxa,2022,1,Necaxa,Atletico,1.25,1.0,9.25,3.25,20.275,0.25,0.25
2022-04-19,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Tue,Home,W,2,0,UANL,0.7,1.1,38.0,,Fabricio Formiliano,4/4/2002,Jesus Lopez,Match Report,,7,5,24.3,1.0,0,0,Necaxa,2022,1,Necaxa,UANL,2.0,1.5,9.25,3.25,20.4,0.25,0.25
2022-04-22,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,W,1,0,Puebla,1.4,1.1,41.0,16320.0,Fabricio Formiliano,4/4/2002,Ismael Lopez,Match Report,,11,1,23.0,2.0,0,0,Necaxa,2022,1,Necaxa,Puebla,1.75,1.25,9.25,4.0,22.400000000000002,0.0,0.0
2022-04-29,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,1,Guadalajara,0.6,0.8,49.0,20537.0,Fernando Madrigal,4/4/2002,César Arturo Ramos,Match Report,,10,3,19.7,0.0,0,0,Necaxa,2022,-1,Necaxa,Guadalajara,2.0,1.0,10.5,3.75,22.150000000000002,0.0,0.0
2022-05-07,2023-04-12 17:45:00,Liga MX,Reclassification,Sat,Away,D,,,Cruz Azul,1.1,1.9,51.0,29073.0,Fabricio Formiliano,4/4/2002,Fernando Guerrero,Match Report,Cruz Azul won on penalty kicks following extra time,15,7,15.3,0.0,0,0,Necaxa,2022,0,Necaxa,Cruz Azul,1.75,0.75,10.25,3.5,21.5,0.0,0.0
2022-07-27,2023-04-12 19:00:00,Liga MX,Apertura 2022 Regular Season,Wed,Home,W,2,0,Pachuca,0.7,1.1,41.0,11828.0,Fabricio Formiliano,4-3-3,Jorge Pérez,Match Report,,9,3,18.0,0.0,0,0,Necaxa,2023,1,Necaxa,Pachuca,1.0,1.25,11.25,3.5,18.35,0.0,0.25
2022-07-30,2023-04-12 17:00:00,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,0,1,Cruz Azul,0.8,0.8,58.0,14556.0,Alexis Francisco Peña,4-4-2,Erick Miranda,Match Report,,17,3,13.6,0.0,0,0,Necaxa,2023,-1,Necaxa,Cruz Azul,1.25,0.5,10.75,3.5,17.9,0.0,0.0
2022-08-07,2023-04-12 16:00:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,W,2,1,Atlético,0.7,0.5,42.0,9464.0,Alexis Francisco Peña,4-4-2,Eduardo Galván,Match Report,,12,4,19.4,0.0,0,0,Necaxa,2023,1,Necaxa,Atletico,0.75,0.5,11.0,2.75,17.65,0.0,0.0
2022-08-12,2023-04-12 21:00:00,Liga MX,Apertura 2022 Regular Season,Fri,Home,L,1,2,Monterrey,0.6,0.8,52.0,10704.0,Alexis Francisco Peña,4-3-3,Guillermo Pacheco,Match Report,,14,4,24.6,0.0,0,0,Necaxa,2023,-1,Necaxa,Monterrey,1.25,0.5,11.25,3.25,17.775,0.0,0.0
2022-08-16,2023-04-12 21:05:00,Liga MX,Apertura 2022 Regular Season,Tue,Away,D,2,2,Puebla,1.3,2.0,48.0,15070.0,Alexis Francisco Peña,4-4-2,Fernando Guerrero,Match Report,,16,4,17.3,0.0,0,0,Necaxa,2023,0,Necaxa,Puebla,1.25,1.0,13.0,3.5,18.9,0.0,0.0
2022-08-19,2023-04-12 19:00:00,Liga MX,Apertura 2022 Regular Season,Fri,Home,L,0,4,Guadalajara,1.2,2.5,57.0,14349.0,Alexis Francisco Peña,4-4-2,Oscar Mejia,Match Report,,15,1,16.4,1.0,0,0,Necaxa,2023,-1,Necaxa,Guadalajara,1.25,1.5,14.75,3.75,18.725,0.0,0.0
2022-08-27,2023-04-12 19:05:00,Liga MX,Apertura 2022 Regular Season,Sat,Away,D,0,0,UANL,0.6,1.3,40.0,40103.0,Alexis Francisco Peña,4-4-2,Fernando Hernández,Match Report,,9,1,26.0,0.0,0,0,Necaxa,2023,0,Necaxa,UANL,1.25,2.25,14.25,3.25,19.425,0.0,0.0
2022-09-02,2023-04-12 19:00:00,Liga MX,Apertura 2022 Regular Season,Fri,Home,W,3,2,León,1.0,3.0,42.0,13799.0,Alexis Francisco Peña,4-4-2,Marco Ortíz,Match Report,,9,3,19.9,0.0,0,0,Necaxa,2023,1,Necaxa,Leon,0.75,2.0,13.5,2.5,21.075,0.0,0.0
2022-09-06,2023-04-12 19:05:00,Liga MX,Apertura 2022 Regular Season,Tue,Away,L,1,3,Santos,1.7,1.0,51.0,7979.0,Alexis Francisco Peña,4-4-2,Daniel Quintero,Match Report,,22,7,17.6,0.0,0,0,Necaxa,2023,-1,Necaxa,Santos,1.25,2.0,12.25,2.25,19.9,0.0,0.0
2022-09-10,2023-04-12 19:00:00,Liga MX,Apertura 2022 Regular Season,Sat,Home,L,1,2,América,1.1,1.0,38.0,20193.0,Alexis Francisco Peña,4-4-2,Fernando Guerrero,Match Report,,14,6,19.9,0.0,0,0,Necaxa,2023,-1,Necaxa,America,1.0,2.25,13.75,3.0,19.975,0.0,0.0
2022-09-18,2023-04-12 19:05:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,D,1,1,Tijuana,0.9,1.9,46.0,24333.0,Alexis Francisco Peña,4-4-2,Diego Montaño,Match Report,,13,6,21.6,0.0,0,0,Necaxa,2023,0,Necaxa,Tijuana,1.25,1.75,13.5,4.25,20.849999999999998,0.0,0.0
2022-09-23,2023-04-12 19:00:00,Liga MX,Apertura 2022 Regular Season,Fri,Home,D,2,2,Mazatlán,1.5,0.8,59.0,11467.0,Alexis Francisco Peña,4-4-2,Fernando Hernández,Match Report,,18,6,21.4,1.0,0,0,Necaxa,2023,0,Necaxa,Mazatlan,1.5,2.0,14.5,5.5,19.75,0.0,0.0
2022-10-01,2023-04-12 19:05:00,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,0,1,Atlas,0.6,0.8,55.0,23649.0,Alexis Francisco Peña,4-2-3-1,Victor Caceres,Match Report,,14,2,20.1,0.0,0,0,Necaxa,2023,-1,Necaxa,Atlas,1.25,2.0,16.75,6.25,20.125,0.0,0.0
2022-10-08,2023-04-12 19:00:00,Liga MX,Reclassification,Sat,Away,L,0,2,UANL,0.5,0.8,49.0,36585.0,Alexis Francisco Peña,4-4-2,César Arturo Ramos,Match Report,,11,2,24.9,1.0,0,0,Necaxa,2023,-1,Necaxa,UANL,1.0,1.5,14.75,5.0,20.75,0.0,0.0
2023-01-06,2023-04-12 19:00:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,2,3,Atlético,0.5,1.7,55.0,,Fabricio Formiliano,4-2-3-1,Fernando Hernández,Match Report,,12,6,17.6,0.0,0,0,Necaxa,2023,-1,Necaxa,Atletico,0.75,1.5,14.0,4.0,22.0,0.0,0.0
2023-01-16,2023-04-12 21:05:00,Liga MX,Clausura 2023 Regular Season,Mon,Away,L,1,2,León,1.0,0.9,41.0,,Fabricio Formiliano,4-2-3-1,Brian Gonzalez,Match Report,,4,2,24.8,1.0,1,1,Necaxa,2023,-1,Necaxa,Leon,1.0,2.0,13.75,4.0,21.0,0.0,0.0
2023-01-21,2023-04-12 21:10:00,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,1,0,Cruz Azul,0.6,1.2,30.0,18114.0,Fabricio Formiliano,3-4-3,Jorge Camacho,Match Report,,9,3,18.7,0.0,0,0,Necaxa,2023,1,Necaxa,Cruz Azul,0.75,2.0,10.25,3.0,21.85,0.25,0.25
2023-01-29,2023-04-12 19:00:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,2,Pachuca,1.4,2.6,42.0,,Alexis Francisco Peña,3-5-2,Victor Caceres,Match Report,,8,2,22.3,1.0,1,1,Necaxa,2023,-1,Necaxa,Pachuca,1.0,1.75,9.0,3.25,21.5,0.25,0.25
2023-02-03,2023-04-12 19:00:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,1,1,Tijuana,0.8,0.8,50.0,,Alexis Francisco Peña,4-4-2,César Arturo Ramos,Match Report,,15,6,19.0,0.0,0,0,Necaxa,2023,0,Necaxa,Tijuana,1.25,1.75,8.25,3.25,20.85,0.5,0.5
2023-02-11,2023-04-12 17:00:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,1,2,América,0.7,3.2,46.0,,Alexis Francisco Peña,4-3-3,Ismael Lopez,Match Report,,5,1,21.2,0.0,0,0,Necaxa,2023,-1,Necaxa,America,1.0,1.25,9.0,3.25,21.2,0.5,0.5
2023-02-15,2023-04-12 21:05:00,Liga MX,Clausura 2023 Regular Season,Wed,Home,W,3,1,UNAM,0.7,1.5,34.0,,Alexis Francisco Peña,4-4-2,Fernando Guerrero,Match Report,,11,3,25.3,0.0,0,0,Necaxa,2023,1,Necaxa,UNAM,1.0,1.25,9.25,3.0,20.3,0.25,0.25
2023-02-18,2023-04-12 17:06:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,1,2,Monterrey,0.9,2.7,42.0,,Alexis Francisco Peña,4-4-2,Guillermo Pacheco,Match Report,,3,1,22.7,0.0,1,1,Necaxa,2023,-1,Necaxa,Monterrey,1.5,1.5,9.75,3.0,21.95,0.25,0.25
2023-02-24,2023-04-12 19:05:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,1,1,Querétaro,1.0,1.1,42.0,,Fabricio Formiliano,4-1-2-1-2,Marco Ortíz,Match Report,,16,3,18.7,1.0,0,0,Necaxa,2023,0,Necaxa,Queretaro,1.5,1.5,8.5,2.75,22.05,0.25,0.25
2023-03-03,2023-04-12 19:05:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,L,0,1,UANL,0.9,0.6,48.0,14822.0,Fabricio Formiliano,4-4-2,Fernando Hernández,Match Report,,18,2,19.8,1.0,0,0,Necaxa,2023,-1,Necaxa,UANL,1.5,1.5,8.75,2.0,21.975,0.25,0.25
2023-03-12,2023-04-12 21:15:00,Liga MX,Clausura 2023 Regular Season,Sun,Away,D,1,1,FC Juárez,1.4,1.1,45.0,11272.0,Fabricio Formiliano,4-4-2,Erick Miranda,Match Report,,19,4,22.9,1.0,0,0,Necaxa,2023,0,Necaxa,FC Juarez,1.25,1.25,12.0,2.25,21.625,0.25,0.25
2023-03-17,2023-04-12 20:05:00,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,1,0,Mazatlán,1.0,0.3,38.0,,Alexis Francisco Peña,4-4-2,Daniel Quintero,Match Report,,11,1,20.7,0.0,0,0,Necaxa,2023,1,Necaxa,Mazatlan,0.75,1.25,14.0,2.5,21.025,0.25,0.25
2023-03-31,2023-04-12 19:05:00,Liga MX,Clausura 2023 Regular Season,Fri,Home,D,0,0,Santos,0.7,1.0,44.0,,Alexis Francisco Peña,4-3-3,Edgar Morales,Match Report,,12,4,16.7,1.0,0,0,Necaxa,2023,0,Necaxa,Santos,0.75,0.75,16.0,2.5,20.525,0.0,0.0
