,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
5,2020-08-21,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,D,0,0,León,0.8,1.0,46.0,,Iván Vázquez,4-2-3-1,Fernando Hernández,Match Report,,17,4,21.1,0.0,0,0,FC Juarez,2022
6,2020-08-30,21:06,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,1,2,Monterrey,1.1,2.7,53.0,,Iván Vázquez,4-2-3-1,César Arturo Ramos,Match Report,,12,4,21.8,1.0,0,0,FC Juarez,2022
7,2020-09-04,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,D,1,1,Santos,1.1,1.0,52.0,,Iván Vázquez,4-2-3-1,Marco Antonio Nava,Match Report,,7,1,27.5,0.0,1,1,FC Juarez,2022
8,2020-09-08,19:00,Liga MX,Guardianes 2020 Regular Season,Tue,Away,W,1,0,Toluca,1.1,1.0,43.0,,Dario Lezcano,4-2-3-1,Oscar Mejia,Match Report,,19,4,21.5,1.0,0,0,FC Juarez,2022
9,2020-09-11,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,W,1,0,Puebla,0.6,0.3,48.0,,Dario Lezcano,4-2-3-1,Diego Montaño,Match Report,,10,4,17.0,1.0,0,0,FC Juarez,2022
10,2020-09-25,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,L,0,1,Atlas,0.7,0.2,60.0,,Dario Lezcano,4-2-3-1,César Arturo Ramos,Match Report,,14,4,20.9,0.0,0,0,FC Juarez,2022
11,2020-09-30,17:06,Liga MX,Guardianes 2020 Regular Season,Wed,Away,L,1,2,Tijuana,1.3,2.0,48.0,,Iván Vázquez,4-2-3-1,Jorge Rojas,Match Report,,10,2,22.1,2.0,1,1,FC Juarez,2022
12,2020-10-04,16:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,1,1,Pachuca,1.2,1.5,43.0,,Iván Vázquez,4-2-3-1,Oscar Mejia,Match Report,,13,6,16.5,0.0,0,0,FC Juarez,2022
13,2020-10-16,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,2,3,Mazatlán,1.1,3.1,58.0,,Gustavo Velásquez,4-4-2,Fernando Hernández,Match Report,,11,3,22.1,0.0,0,0,FC Juarez,2022
14,2020-10-24,20:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,1,1,UANL,1.0,1.6,35.0,,Dario Lezcano,4-4-2,Jorge Pérez,Match Report,,12,1,14.5,1.0,0,0,FC Juarez,2022
15,2020-10-30,21:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,W,1,0,Querétaro,1.0,1.1,43.0,,Dario Lezcano,4-4-2,Fernando Guerrero,Match Report,,17,5,17.3,1.0,0,0,FC Juarez,2022
16,2020-11-06,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,D,1,1,América,1.5,1.2,46.0,,Dario Lezcano,4-4-2,Oscar Mejia,Match Report,,15,4,17.4,1.0,0,0,FC Juarez,2022
17,2021-01-11,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,1,1,Pachuca,0.2,1.3,29.0,,Dario Lezcano,4-4-2,Brian Gonzalez,Match Report,,5,2,23.0,1.0,0,0,FC Juarez,2022
18,2021-01-15,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,Tijuana,2.2,1.0,49.0,,Dario Lezcano,4-3-3,Eduardo Basulto,Match Report,,13,3,16.6,0.0,0,1,FC Juarez,2022
19,2021-01-26,20:30,Liga MX,Guardianes 2021 Regular Season,Tue,Away,L,0,2,América,0.4,0.5,56.0,,Dario Lezcano,4-3-3,Marco Antonio Nava,Match Report,,9,1,19.3,1.0,0,0,FC Juarez,2022
20,2021-01-30,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,2,1,Guadalajara,0.4,0.7,30.0,,Dario Lezcano,4-3-3,Jorge Rojas,Match Report,,6,5,18.0,0.0,0,0,FC Juarez,2022
21,2021-02-12,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,4,Puebla,1.3,1.8,53.0,,Dario Lezcano,4-3-3,Fernando Hernández,Match Report,,19,5,20.7,2.0,0,0,FC Juarez,2022
22,2021-02-19,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Mazatlán,1.2,0.6,57.0,,Dario Lezcano,4-2-3-1,Oscar Mejia,Match Report,,5,2,18.7,0.0,0,0,FC Juarez,2022
23,2021-02-28,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,2,3,Santos,1.5,1.1,49.0,,Dario Lezcano,4-2-3-1,Luis Santander,Match Report,,7,2,21.0,0.0,1,1,FC Juarez,2022
24,2021-03-03,18:00,Liga MX,Guardianes 2021 Regular Season,Wed,Home,L,1,6,Monterrey,0.8,3.7,53.0,5211.0,Dario Lezcano,4-2-3-1,Diego Montaño,Match Report,,9,2,17.2,0.0,0,0,FC Juarez,2022
25,2021-03-06,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,2,Atlas,0.2,2.3,45.0,,Dario Lezcano,4-2-3-1,Marco Ortíz,Match Report,,5,1,22.9,0.0,0,0,FC Juarez,2022
26,2021-03-12,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,1,1,UNAM,0.7,1.4,49.0,,Dario Lezcano,4-2-3-1,Oscar Mejia,Match Report,,7,1,17.2,2.0,0,0,FC Juarez,2022
27,2021-03-19,19:00,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Necaxa,1.1,2.5,53.0,4153.0,Dario Lezcano,4-2-3-1,Óscar Macias,Match Report,,6,1,26.9,0.0,0,1,FC Juarez,2022
28,2021-04-02,21:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,1,Cruz Azul,0.5,1.0,40.0,5911.0,Dario Lezcano,4-2-3-1,César Arturo Ramos,Match Report,,7,0,17.7,0.0,0,0,FC Juarez,2022
29,2021-04-09,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,2,1,Atlético,2.7,1.3,45.0,,Dario Lezcano,4-2-3-1,Jorge Pérez,Match Report,,10,5,20.4,0.0,1,2,FC Juarez,2022
30,2021-04-14,20:00,Liga MX,Guardianes 2021 Regular Season,Wed,Home,L,2,3,UANL,1.9,1.4,32.0,,Iván Vázquez,4-2-3-1,Erick Yair Miranda,Match Report,,11,7,15.4,0.0,0,0,FC Juarez,2022
31,2021-04-19,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,L,0,2,León,1.2,2.6,34.0,,Iván Vázquez,4-4-2,Óscar Macias,Match Report,,13,4,23.0,0.0,0,0,FC Juarez,2022
32,2021-04-25,19:30,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Querétaro,0.6,0.8,59.0,,Iván Vázquez,4-4-2,Fernando Guerrero,Match Report,,14,4,22.8,0.0,0,0,FC Juarez,2022
33,2021-04-30,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Toluca,0.8,0.6,48.0,,Iván Vázquez,4-4-2,Eduardo Basulto,Match Report,,14,2,19.0,0.0,0,0,FC Juarez,2022
0,2020-07-27,18:00,Liga MX,Guardianes 2020 Regular Season,Mon,Home,D,1,1,FC Juárez,0.5,1.4,40.0,,Carlos Felipe Rodríguez,4-4-2,Saul Silva,Match Report,,7,3,27.9,2.0,0,0,Atletico,2022
1,2020-08-02,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,2,3,Toluca,3.2,2.6,55.0,,Carlos Felipe Rodríguez,4-2-3-1,Diego Montaño,Match Report,,25,4,21.2,0.0,1,1,Atletico,2022
2,2020-08-09,19:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,1,1,Atlas,1.4,0.8,38.0,,Nicolás Ibáñez,4-4-2,Fernando Hernández,Match Report,,18,5,19.1,0.0,0,0,Atletico,2022
3,2020-08-12,19:06,Liga MX,Guardianes 2020 Regular Season,Wed,Away,W,2,0,Tijuana,0.5,0.7,30.0,,Nicolás Ibáñez,3-4-3,Marco Antonio Nava,Match Report,,9,3,29.6,0.0,0,0,Atletico,2022
4,2020-08-15,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,1,2,Guadalajara,1.1,1.6,44.0,,Nicolás Ibáñez,4-2-3-1,César Arturo Ramos,Match Report,,10,2,16.8,0.0,0,0,Atletico,2022
5,2020-08-23,19:35,Liga MX,Guardianes 2020 Regular Season,Sun,Home,L,1,3,Cruz Azul,2.9,1.6,56.0,,Nicolás Ibáñez,4-2-3-1,Oscar Mejia,Match Report,,15,5,18.3,1.0,0,2,Atletico,2022
